Masala Corner,Standalone Building,2419,"T Nagar Ranganathan Street, Chennai, Tamil Nadu 600017",4653117,Resilient Builder,HORECA,masalacorner6287@business.com
Urban House,Commercial Shop,3280,"MI Road, Jaipur, Rajasthan 302001",0,Persuasive Networker,HORECA,urbanhouse4871@business.com
Golden Corner,Restaurant Space,3384,"MG Road, Kochi, Kerala 682016",0,Opportunity Hunter,HORECA,goldencorner4766@business.com
Delhi Bistro,Commercial Shop,3018,"T Nagar Ranganathan Street, Chennai, Tamil Nadu 600017",7924171,"Persuasive Networker, Confident Leader, Opportunity Hunter",HORECA,delhibistro3080@business.com
Kolkata Adda,Food Court Stall,1124,"MI Road, Jaipur, Rajasthan 302001",1594846,"Strategic Planner, Persuasive Networker",HORECA,kolkataadda9802@business.com
Biryani Cafe,Commercial Shop,833,"Vijay Nagar Square, Indore, Madhya Pradesh 452010",2422075,"Visionary Innovator, Adaptive Problem Solver, Execution Specialist",HORECA,biryanicafe4375@business.com
Hungry Street,Standalone Building,3542,"SG Highway, Ahmedabad, Gujarat 380015",2608932,Confident Leader,HORECA,hungrystreet7444@business.com
Delhi Bistro,Food Court Stall,1764,"SG Highway, Ahmedabad, Gujarat 380015",0,Visionary Innovator,HORECA,delhibistro7165@business.com
Hungry Kitchen,Commercial Shop,3397,"Brigade Road, Bengaluru, Karnataka 560001",15553790,"Resilient Builder, Opportunity Hunter",HORECA,hungrykitchen3865@business.com
Chai Kitchen,Food Court Stall,1562,"Hazratganj Market, Lucknow, Uttar Pradesh 226001",2873234,"Adaptive Problem Solver, Confident Leader, Visionary Innovator",HORECA,chaikitchen8392@business.com
Velvet Street,Mall Kiosk,3389,"Ring Road, Surat, Gujarat 395002",0,"Execution Specialist, Resilient Builder",HORECA,velvetstreet8533@business.com
Heritage House,Commercial Shop,884,"Hazratganj Market, Lucknow, Uttar Pradesh 226001",11585993,"Persuasive Networker, Execution Specialist",HORECA,heritagehouse4677@business.com
Urban Dhaba,Standalone Building,3866,"Sector 17 Plaza, Chandigarh 160017",0,"Persuasive Networker, Execution Specialist, Visionary Innovator",HORECA,urbandhaba4671@business.com
Madras Kitchen,Mall Kiosk,3762,"SG Highway, Ahmedabad, Gujarat 380015",0,"Persuasive Networker, Confident Leader, Resilient Builder",HORECA,madraskitchen6600@business.com
Chai Kitchen,Mall Kiosk,1282,"Connaught Place, New Delhi, Delhi 110001",4883295,"Confident Leader, Opportunity Hunter",HORECA,chaikitchen6532@business.com
Hungry Street,Food Court Stall,2511,"Janpath Road, Bhubaneswar, Odisha 751001",18002447,Resilient Builder,HORECA,hungrystreet1328@business.com
Masala Bistro,Retail Space,3191,"Ring Road, Surat, Gujarat 395002",16626170,"Adaptive Problem Solver, Visionary Innovator",HORECA,masalabistro6648@business.com
Kolkata Kitchen,Commercial Shop,634,"MG Road, Kochi, Kerala 682016",0,Execution Specialist,HORECA,kolkatakitchen3317@business.com
Masala Kitchen,Food Court Stall,672,"Banjara Hills Road No 12, Hyderabad, Telangana 500034",5997334,"Opportunity Hunter, Strategic Planner",HORECA,masalakitchen8861@business.com
Velvet House,Food Court Stall,2322,"MI Road, Jaipur, Rajasthan 302001",7707499,"Execution Specialist, Adaptive Problem Solver",HORECA,velvethouse9515@business.com
Velvet Cafe,Restaurant Space,3520,"Brigade Road, Bengaluru, Karnataka 560001",2472921,"Strategic Planner, Execution Specialist",HORECA,velvetcafe1925@business.com
Tandoor Street,Retail Space,3313,"T Nagar Ranganathan Street, Chennai, Tamil Nadu 600017",0,"Execution Specialist, Visionary Innovator",HORECA,tandoorstreet1451@business.com
Biryani Dhaba,Standalone Building,992,"Vijay Nagar Square, Indore, Madhya Pradesh 452010",1145814,Confident Leader,HORECA,biryanidhaba1720@business.com
Velvet Dhaba,Mall Kiosk,1348,"Park Street, Kolkata, West Bengal 700016",6742317,"Confident Leader, Visionary Innovator, Opportunity Hunter",HORECA,velvetdhaba8359@business.com
Kolkata Corner,Restaurant Space,2069,"FC Road, Shivajinagar, Pune, Maharashtra 411005",18633526,"Visionary Innovator, Resilient Builder, Persuasive Networker",HORECA,kolkatacorner7009@business.com
Desi Adda,Food Court Stall,2624,"T Nagar Ranganathan Street, Chennai, Tamil Nadu 600017",15503649,Execution Specialist,HORECA,desiadda1963@business.com
Punjab Street,Standalone Building,2259,"Vijay Nagar Square, Indore, Madhya Pradesh 452010",0,"Visionary Innovator, Confident Leader, Resilient Builder",HORECA,punjabstreet2846@business.com
Hungry Dhaba,Standalone Building,1913,"SG Highway, Ahmedabad, Gujarat 380015",0,"Confident Leader, Strategic Planner, Opportunity Hunter",HORECA,hungrydhaba5035@business.com
Kolkata House,Standalone Building,1979,"T Nagar Ranganathan Street, Chennai, Tamil Nadu 600017",1104309,"Persuasive Networker, Adaptive Problem Solver, Execution Specialist",HORECA,kolkatahouse7697@business.com
Golden Corner,Commercial Shop,3078,"Hazratganj Market, Lucknow, Uttar Pradesh 226001",1112046,Opportunity Hunter,HORECA,goldencorner8003@business.com
Golden Corner,Mall Kiosk,1358,"Sector 17 Plaza, Chandigarh 160017",0,Execution Specialist,HORECA,goldencorner9453@business.com
Golden Adda,Retail Space,1122,"SG Highway, Ahmedabad, Gujarat 380015",3107100,"Opportunity Hunter, Strategic Planner",HORECA,goldenadda2273@business.com
Punjab Street,Mall Kiosk,2696,"Park Street, Kolkata, West Bengal 700016",18780416,Strategic Planner,HORECA,punjabstreet6753@business.com
Delhi Adda,Restaurant Space,3239,"Park Street, Kolkata, West Bengal 700016",0,Opportunity Hunter,HORECA,delhiadda1015@business.com
Delhi Bistro,Mall Kiosk,1418,"Ring Road, Surat, Gujarat 395002",0,"Resilient Builder, Opportunity Hunter",HORECA,delhibistro8081@business.com
Heritage Corner,Commercial Shop,372,"MI Road, Jaipur, Rajasthan 302001",0,Execution Specialist,HORECA,heritagecorner3763@business.com
Hyderabadi Street,Food Court Stall,2821,"Park Street, Kolkata, West Bengal 700016",4943424,"Visionary Innovator, Persuasive Networker",HORECA,hyderabadistreet9089@business.com
Imperial House,Commercial Shop,408,"MI Road, Jaipur, Rajasthan 302001",12937486,Execution Specialist,HORECA,imperialhouse7970@business.com
Spice House,Mall Kiosk,2547,"Ring Road, Surat, Gujarat 395002",0,"Confident Leader, Adaptive Problem Solver, Resilient Builder",HORECA,spicehouse6471@business.com
Hungry Dhaba,Restaurant Space,353,"MG Road, Kochi, Kerala 682016",8697145,"Resilient Builder, Strategic Planner",HORECA,hungrydhaba94@business.com
Urban House,Mall Kiosk,950,"Linking Road, Bandra West, Mumbai, Maharashtra 400050",0,"Adaptive Problem Solver, Persuasive Networker, Resilient Builder",HORECA,urbanhouse4251@business.com
Hyderabadi Kitchen,Food Court Stall,1569,"MG Road, Kochi, Kerala 682016",0,"Opportunity Hunter, Visionary Innovator, Confident Leader",HORECA,hyderabadikitchen945@business.com
Delhi Kitchen,Commercial Shop,416,"MG Road, Kochi, Kerala 682016",3321674,"Opportunity Hunter, Adaptive Problem Solver, Visionary Innovator",HORECA,delhikitchen8956@business.com
Spice Corner,Standalone Building,2794,"Brigade Road, Bengaluru, Karnataka 560001",17777837,"Adaptive Problem Solver, Confident Leader",HORECA,spicecorner2225@business.com
Madras Dhaba,Standalone Building,1669,"Linking Road, Bandra West, Mumbai, Maharashtra 400050",2803332,"Adaptive Problem Solver, Confident Leader, Visionary Innovator",HORECA,madrasdhaba1127@business.com
Urban Bistro,Restaurant Space,1670,"Linking Road, Bandra West, Mumbai, Maharashtra 400050",0,"Persuasive Networker, Confident Leader, Visionary Innovator",HORECA,urbanbistro1819@business.com
Velvet Street,Mall Kiosk,3970,"FC Road, Shivajinagar, Pune, Maharashtra 411005",3091643,"Visionary Innovator, Opportunity Hunter, Adaptive Problem Solver",HORECA,velvetstreet6285@business.com
Urban Dhaba,Mall Kiosk,1112,"Vijay Nagar Square, Indore, Madhya Pradesh 452010",4007122,"Opportunity Hunter, Execution Specialist",HORECA,urbandhaba9795@business.com
Spice Kitchen,Commercial Shop,2492,"T Nagar Ranganathan Street, Chennai, Tamil Nadu 600017",2724964,"Visionary Innovator, Execution Specialist, Resilient Builder",HORECA,spicekitchen421@business.com
Delhi Kitchen,Food Court Stall,2838,"Banjara Hills Road No 12, Hyderabad, Telangana 500034",3792474,"Adaptive Problem Solver, Persuasive Networker",HORECA,delhikitchen7607@business.com
Biryani Dhaba,Mall Kiosk,3936,"MI Road, Jaipur, Rajasthan 302001",11116308,"Confident Leader, Execution Specialist",HORECA,biryanidhaba3157@business.com
Madras Kitchen,Standalone Building,2500,"Banjara Hills Road No 12, Hyderabad, Telangana 500034",0,"Execution Specialist, Resilient Builder, Strategic Planner",HORECA,madraskitchen3253@business.com
Hyderabadi Street,Retail Space,2889,"Ring Road, Surat, Gujarat 395002",0,"Adaptive Problem Solver, Visionary Innovator, Persuasive Networker",HORECA,hyderabadistreet4256@business.com
Biryani Corner,Food Court Stall,2799,"MI Road, Jaipur, Rajasthan 302001",17734575,"Adaptive Problem Solver, Confident Leader, Resilient Builder",HORECA,biryanicorner8523@business.com
Urban Bistro,Retail Space,3625,"SG Highway, Ahmedabad, Gujarat 380015",4894443,Confident Leader,HORECA,urbanbistro8252@business.com
Delhi Bistro,Mall Kiosk,2853,"T Nagar Ranganathan Street, Chennai, Tamil Nadu 600017",7967058,Persuasive Networker,HORECA,delhibistro3943@business.com
Elite Dhaba,Restaurant Space,3110,"MI Road, Jaipur, Rajasthan 302001",11924386,"Visionary Innovator, Execution Specialist",HORECA,elitedhaba4408@business.com
Golden House,Retail Space,803,"SG Highway, Ahmedabad, Gujarat 380015",1744803,"Confident Leader, Opportunity Hunter, Resilient Builder",HORECA,goldenhouse4394@business.com
Royal Bistro,Standalone Building,2676,"MI Road, Jaipur, Rajasthan 302001",2234031,Opportunity Hunter,HORECA,royalbistro7178@business.com
Desi Adda,Standalone Building,1921,"MI Road, Jaipur, Rajasthan 302001",0,"Persuasive Networker, Visionary Innovator, Confident Leader",HORECA,desiadda1563@business.com
Velvet Corner,Mall Kiosk,3497,"Sector 17 Plaza, Chandigarh 160017",2465433,Visionary Innovator,HORECA,velvetcorner6569@business.com
Bombay Bistro,Food Court Stall,368,"Banjara Hills Road No 12, Hyderabad, Telangana 500034",0,"Resilient Builder, Visionary Innovator, Persuasive Networker",HORECA,bombaybistro6837@business.com
Hungry Corner,Mall Kiosk,1744,"FC Road, Shivajinagar, Pune, Maharashtra 411005",11105379,Opportunity Hunter,HORECA,hungrycorner6183@business.com
Royal House,Retail Space,3023,"SG Highway, Ahmedabad, Gujarat 380015",0,Opportunity Hunter,HORECA,royalhouse7394@business.com
Madras Bistro,Food Court Stall,991,"Banjara Hills Road No 12, Hyderabad, Telangana 500034",4726810,Confident Leader,HORECA,madrasbistro8311@business.com
Tandoor Kitchen,Mall Kiosk,1899,"Vijay Nagar Square, Indore, Madhya Pradesh 452010",2864710,"Execution Specialist, Adaptive Problem Solver",HORECA,tandoorkitchen4515@business.com
Hyderabadi Cafe,Restaurant Space,2376,"T Nagar Ranganathan Street, Chennai, Tamil Nadu 600017",4701831,"Opportunity Hunter, Execution Specialist",HORECA,hyderabadicafe1398@business.com
Delhi Cafe,Food Court Stall,1795,"Hazratganj Market, Lucknow, Uttar Pradesh 226001",19064475,"Execution Specialist, Confident Leader",HORECA,delhicafe4466@business.com
Elite Dhaba,Restaurant Space,3425,"Park Street, Kolkata, West Bengal 700016",9796901,"Confident Leader, Opportunity Hunter, Strategic Planner",HORECA,elitedhaba1892@business.com
Bombay Cafe,Standalone Building,2691,"T Nagar Ranganathan Street, Chennai, Tamil Nadu 600017",0,"Resilient Builder, Adaptive Problem Solver, Execution Specialist",HORECA,bombaycafe112@business.com
Punjab Bistro,Commercial Shop,334,"FC Road, Shivajinagar, Pune, Maharashtra 411005",8632456,"Execution Specialist, Persuasive Networker, Opportunity Hunter",HORECA,punjabbistro6866@business.com
Heritage Adda,Food Court Stall,3935,"Sector 17 Plaza, Chandigarh 160017",0,"Confident Leader, Execution Specialist, Adaptive Problem Solver",HORECA,heritageadda4933@business.com
Golden Corner,Retail Space,2566,"FC Road, Shivajinagar, Pune, Maharashtra 411005",3979669,Resilient Builder,HORECA,goldencorner8778@business.com
Spice Corner,Food Court Stall,3306,"T Nagar Ranganathan Street, Chennai, Tamil Nadu 600017",15099997,"Confident Leader, Strategic Planner",HORECA,spicecorner1711@business.com
Tandoor Cafe,Restaurant Space,3555,"MG Road, Kochi, Kerala 682016",0,"Resilient Builder, Visionary Innovator, Strategic Planner",HORECA,tandoorcafe1459@business.com
Punjab Adda,Commercial Shop,941,"FC Road, Shivajinagar, Pune, Maharashtra 411005",12696754,Visionary Innovator,HORECA,punjabadda1867@business.com
Heritage Adda,Food Court Stall,1529,"Hazratganj Market, Lucknow, Uttar Pradesh 226001",17189649,"Visionary Innovator, Adaptive Problem Solver",HORECA,heritageadda3917@business.com
Chai Cafe,Restaurant Space,3724,"Park Street, Kolkata, West Bengal 700016",0,"Adaptive Problem Solver, Confident Leader, Visionary Innovator",HORECA,chaicafe5387@business.com
Elite House,Mall Kiosk,2267,"Hazratganj Market, Lucknow, Uttar Pradesh 226001",14946131,"Resilient Builder, Execution Specialist, Strategic Planner",HORECA,elitehouse8172@business.com
Hungry Corner,Retail Space,987,"MG Road, Kochi, Kerala 682016",19331362,"Adaptive Problem Solver, Resilient Builder",HORECA,hungrycorner9814@business.com
Royal Bistro,Retail Space,2959,"Sector 17 Plaza, Chandigarh 160017",1790978,"Strategic Planner, Confident Leader, Opportunity Hunter",HORECA,royalbistro1323@business.com
Delhi Street,Retail Space,1481,"Sector 17 Plaza, Chandigarh 160017",0,"Resilient Builder, Confident Leader",HORECA,delhistreet3093@business.com
Delhi Corner,Standalone Building,827,"T Nagar Ranganathan Street, Chennai, Tamil Nadu 600017",2065476,Visionary Innovator,HORECA,delhicorner8186@business.com
Kolkata Dhaba,Mall Kiosk,370,"SG Highway, Ahmedabad, Gujarat 380015",3375585,"Persuasive Networker, Visionary Innovator, Execution Specialist",HORECA,kolkatadhaba4885@business.com
Elite Adda,Retail Space,2728,"Ring Road, Surat, Gujarat 395002",4779305,"Opportunity Hunter, Persuasive Networker",HORECA,eliteadda4199@business.com
Velvet Kitchen,Retail Space,1329,"FC Road, Shivajinagar, Pune, Maharashtra 411005",12779270,"Confident Leader, Resilient Builder, Opportunity Hunter",HORECA,velvetkitchen1137@business.com
Golden House,Mall Kiosk,935,"Vijay Nagar Square, Indore, Madhya Pradesh 452010",0,Resilient Builder,HORECA,goldenhouse5355@business.com
Urban Street,Commercial Shop,3154,"Connaught Place, New Delhi, Delhi 110001",0,"Execution Specialist, Visionary Innovator, Opportunity Hunter",HORECA,urbanstreet6229@business.com
Bombay Dhaba,Retail Space,1518,"Linking Road, Bandra West, Mumbai, Maharashtra 400050",0,Confident Leader,HORECA,bombaydhaba6843@business.com
Kolkata Cafe,Retail Space,1382,"Sector 17 Plaza, Chandigarh 160017",0,Resilient Builder,HORECA,kolkatacafe9692@business.com
Desi Bistro,Commercial Shop,909,"Park Street, Kolkata, West Bengal 700016",1389063,"Confident Leader, Visionary Innovator",HORECA,desibistro7841@business.com
Chai Corner,Retail Space,2627,"Park Street, Kolkata, West Bengal 700016",2981816,"Adaptive Problem Solver, Opportunity Hunter, Execution Specialist",HORECA,chaicorner8366@business.com
Punjab Dhaba,Retail Space,3812,"FC Road, Shivajinagar, Pune, Maharashtra 411005",0,Opportunity Hunter,HORECA,punjabdhaba6175@business.com
Kolkata Adda,Standalone Building,3230,"SG Highway, Ahmedabad, Gujarat 380015",0,"Persuasive Networker, Execution Specialist, Adaptive Problem Solver",HORECA,kolkataadda2228@business.com
Royal Adda,Retail Space,2314,"Connaught Place, New Delhi, Delhi 110001",0,"Execution Specialist, Opportunity Hunter",HORECA,royaladda3605@business.com
Desi Corner,Mall Kiosk,2306,"Banjara Hills Road No 12, Hyderabad, Telangana 500034",17696984,"Adaptive Problem Solver, Execution Specialist, Persuasive Networker",HORECA,desicorner8538@business.com
Masala Corner,Restaurant Space,3080,"FC Road, Shivajinagar, Pune, Maharashtra 411005",8338147,Visionary Innovator,HORECA,masalacorner1575@business.com
Elite Bistro,Food Court Stall,2127,"Linking Road, Bandra West, Mumbai, Maharashtra 400050",19905035,Adaptive Problem Solver,HORECA,elitebistro9137@business.com
Hungry Cafe,Standalone Building,1378,"FC Road, Shivajinagar, Pune, Maharashtra 411005",0,"Persuasive Networker, Strategic Planner",HORECA,hungrycafe6508@business.com
Hyderabadi Cafe,Restaurant Space,321,"Vijay Nagar Square, Indore, Madhya Pradesh 452010",0,Resilient Builder,HORECA,hyderabadicafe4940@business.com
Velvet Cafe,Standalone Building,2496,"Vijay Nagar Square, Indore, Madhya Pradesh 452010",0,Confident Leader,HORECA,velvetcafe9731@business.com
Chai Kitchen,Mall Kiosk,2009,"Linking Road, Bandra West, Mumbai, Maharashtra 400050",8128644,"Resilient Builder, Strategic Planner, Execution Specialist",HORECA,chaikitchen3114@business.com
Golden Adda,Standalone Building,2287,"Janpath Road, Bhubaneswar, Odisha 751001",0,Confident Leader,HORECA,goldenadda7261@business.com
Spice Bistro,Mall Kiosk,2074,"Sector 17 Plaza, Chandigarh 160017",0,"Opportunity Hunter, Adaptive Problem Solver, Persuasive Networker",HORECA,spicebistro8934@business.com
Imperial House,Commercial Shop,3566,"T Nagar Ranganathan Street, Chennai, Tamil Nadu 600017",0,Opportunity Hunter,HORECA,imperialhouse4542@business.com
Punjab Adda,Retail Space,3554,"MG Road, Kochi, Kerala 682016",2485166,"Persuasive Networker, Opportunity Hunter, Confident Leader",HORECA,punjabadda9599@business.com
Kolkata Dhaba,Restaurant Space,2767,"Linking Road, Bandra West, Mumbai, Maharashtra 400050",14936579,"Execution Specialist, Persuasive Networker, Adaptive Problem Solver",HORECA,kolkatadhaba828@business.com
